From	To
G3X9S1_MOUSE	Fam13c
I6L9J4_MOUSE	Unc80
J3QPV5_MOUSE	Gm21822
Q3U818_MOUSE	Eif6
Q45FE2_MOUSE	Rgs7
Q6UDR4_MOUSE	Prr14l
Q8BQD3_MOUSE	Efna5
Q9D7Q7_MOUSE	Ick
G8CZ57_MOUSE	4930503L19Rik
Q0KK35_MOUSE	Gpat2
Q3ZB49_MOUSE	Mybl1
Q80XK1_MOUSE	Cyp2a5
Q810H7_MOUSE	Ms4a3
Q8BGC6_MOUSE	Phtf1os
Q8BGN0_MOUSE	A830039N20Rik
Q8CAT9_MOUSE	Gm10627
Q8K184_MOUSE	Zfp688
Q9D778_MOUSE	Rhou
A0A0N4SV71_MOUSE	Creb5
A4IF44_MOUSE	Gm11554
B2RU82_MOUSE	Slc30a9
B9EKS3_MOUSE	D5Ertd579e
G3UZ96_MOUSE	Lsm2
G3X9W2_MOUSE	Omt2a
Q3TL00_MOUSE	Dppa1
Q3TW65_MOUSE	Rps18
Q3UPA2_MOUSE	Gm19514
Q3UU03_MOUSE	Gm14488
Q3ZB27_MOUSE	Sec1
Q80SV6_MOUSE	Tmem57
Q80ZZ5_MOUSE	Ryr2
Q8BFT4_MOUSE	Strbp
Q8BTY0_MOUSE	Acad9
Q8BYV2_MOUSE	Edem1
Q8C321_MOUSE	Gm9933
Q8C7P2_MOUSE	Pik3r1
Q8CBP6_MOUSE	Nktr
Q8R3Q1_MOUSE	F3
Q8VEL1_MOUSE	Erdr1
Q9D2U3_MOUSE	Dhrs4
Q9D7C3_MOUSE	Purb
Q9DAX0_MOUSE	Fthl17a
Q9JHV4_MOUSE	Klra18
A2AIH1_MOUSE	Accsl
A4FUQ6_MOUSE	Slc35e1
D6RH90_MOUSE	Iffo1
Q14AG6_MOUSE	Art5
Q3UFM6_MOUSE	Dgcr14
Q3UMX8_MOUSE	Ascc1
Q3UQ97_MOUSE	Gm5460
Q8BFZ0_MOUSE	Laptm5
Q8BGK8_MOUSE	B230217C12Rik
Q8BHF9_MOUSE	Xpr1
Q8CA09_MOUSE	Gm4894
Q8CEJ8_MOUSE	Gm9955
Q8VHA8_MOUSE	Ss18
Q923G3_MOUSE	Capzb
Q9CTU9_MOUSE	Golgb1
D4Q8I4_MOUSE	Gli1
K0J1C6_MOUSE	Extl2
Q3TG71_MOUSE	Cndp2
Q544D8_MOUSE	Xcr1
Q80ZU2_MOUSE	Kctd20
Q8BGU3_MOUSE	Stt3b
Q8BHV6_MOUSE	Rhbdl2
Q8CBG0_MOUSE	2410002F23Rik
Q9CQY3_MOUSE	Atp5l
Q9D5D4_MOUSE	Poteg
B7ZWG9_MOUSE	Hnrnpa1l2
D3Z0A0_MOUSE	Rnf170
Q3TM80_MOUSE	mCG_113398
Q3TRT9_MOUSE	Gypc
Q3UY33_MOUSE	Gm10561
Q6AXF8_MOUSE	Hmgxb3
Q80W76_MOUSE	Tcp10a
Q8CAK2_MOUSE	Ccdc108
Q9D6D2_MOUSE	Creb1
Q9JM03_MOUSE	Slc15a2
G5E8M4_MOUSE	Ggn
Q0P614_MOUSE	Btbd2
Q3T9B9_MOUSE	Lime1
Q3U6J4_MOUSE	Mettl3
Q3U7H2_MOUSE	Pik3cd
Q3UNF5_MOUSE	Aldh3a1
Q8VE27_MOUSE	D16Ertd472e
Q9CUH1_MOUSE	4930553M12Rik
Q9D5P0_MOUSE	9330171B17Rik
Q9D6X7_MOUSE	Gp2
Q9DB74_MOUSE	Pla2g7
Q9JIP9_MOUSE	Klra12
Q9WU73_MOUSE	Vamp5
A1A554_MOUSE	Brd7
A2A580_MOUSE	1700025C18Rik
B2RXQ6_MOUSE	Neto2
D6RJ22_MOUSE	Smpx
G5E881_MOUSE	Tamm41
K4DI66_MOUSE	Knop1
Q208S0_MOUSE	Teddm2
Q3TA39_MOUSE	Tm6sf1
Q3TNQ2_MOUSE	C030034I22Rik
Q3TNV7_MOUSE	Clip1
Q3U3S6_MOUSE	Pfkfb3
Q3UFE7_MOUSE	BC030336
Q3V0L9_MOUSE	BB019430
Q6NXX7_MOUSE	Abce1
Q7TQL1_MOUSE	Smarca4
Q8C6Q1_MOUSE	E230016K23Rik
Q8C9T1_MOUSE	A630001G21Rik
Q9DAY1_MOUSE	1600012P17Rik
A0A0G2JDB2_MOUSE	Gm42669
A2VCR5_MOUSE	9830107B12Rik
B0FFS7_MOUSE	Izumo1r
B2RQ68_MOUSE	Luzp1
B9EHC9_MOUSE	Zc2hc1b
D3Z134_MOUSE	Mgarp
H9H9R8_MOUSE	Rbm48
Q3V2K0_MOUSE	1700071K01Rik
Q8BMZ2_MOUSE	Lmbr1
Q8BRT4_MOUSE	A830005M13Rik
Q8CEL4_MOUSE	4930451I11Rik
Q9D5G1_MOUSE	4930444P10Rik
D3YYH6_MOUSE	Ggt1
Q1RLK3_MOUSE	Gm15023
Q8CAU1_MOUSE	A130051J06Rik
Q9D3R8_MOUSE	Ifitm7
Q9D683_MOUSE	4632404H12Rik
Q7TME3_MOUSE	Eif5a
A1ILI1_MOUSE	Vps13a
A0A087WPM2_MOUSE	Ppfia4
A0A087WSK1_MOUSE	Dnajc5g
A0PJN6_MOUSE	2310061I04Rik
B2RQF0_MOUSE	Slc35g3
B2RXP7_MOUSE	Naa30
D3Z6W4_MOUSE	Chpt1
G3UYS0_MOUSE	Ly6g6c
O88244_MOUSE	Zfp950
Q3SXW7_MOUSE	Npm2
Q3TB53_MOUSE	Ppp1r16a
Q3TBG4_MOUSE	Acot11
Q3TUC3_MOUSE	Dazl
Q3U5R2_MOUSE	Pigt
Q3V423_MOUSE	Gm833
Q4VBX4_MOUSE	Ube2v2
Q545M0_MOUSE	Prm2
Q564F2_MOUSE	Guk1
Q61118_MOUSE	Glrp1
Q7TNU1_MOUSE	Glt8d1
Q80XC0_MOUSE	Slc15a2
Q8BFW8_MOUSE	B530045E10Rik
Q8BG43_MOUSE	A930104D05Rik
Q8C1R9_MOUSE	Rp23-438h3.2
Q8C801_MOUSE	C230071H18Rik
Q8CAQ1_MOUSE	Mbnl1
Q91VZ1_MOUSE	Snx2
Q9CR07_MOUSE	Slc5a4b
Q9CR85_MOUSE	1700120B22Rik
Q9D1U5_MOUSE	Cutal
Q9D4M2_MOUSE	4931403M11Rik
Q9D7F1_MOUSE	Art1
Q9D8E9_MOUSE	Fibp
Q9DAF6_MOUSE	Tcte2
Q9Z1M2_MOUSE	Irgm2
A0A0G2JDD3_MOUSE	Rsrc2
A2AUP5_MOUSE	Pfkfb3
A2CF83_MOUSE	0610010K14Rik
O89108_MOUSE	Zfp445
Q3U7B5_MOUSE	Aldh3a2
Q3USL0_MOUSE	B230344G16Rik
Q3V2I1_MOUSE	Aqp12
Q7TMB4_MOUSE	Eif5a
Q8BGQ9_MOUSE	B230340J04Rik
Q8C4I6_MOUSE	C230004F18Rik
Q8C701_MOUSE	D630044L22Rik
Q8CD69_MOUSE	4931406H21Rik
Q8CJ85_MOUSE	Cd209b
Q8K1X3_MOUSE	Tcf12
A0A0G2JFQ8_MOUSE	Pitpnm2
A2AHP7_MOUSE	Adgrg2
Q3TPN8_MOUSE	Pou3f2
A0A087WR57_MOUSE	Dap
M9T283_MOUSE	Mex3c
Q05BF2_MOUSE	Ttc3
Q05DI7_MOUSE	Fam89b
Q3UA90_MOUSE	Rwdd3
Q6ZQ49_MOUSE	Atp1a2
Q6ZWP0_MOUSE	Snrnp70
Q7M765_MOUSE	Gm5347
Q8BMV1_MOUSE	Angptl1
D6RFD9_MOUSE	Abcb9
E9PWH0_MOUSE	Abhd18
Q149H7_MOUSE	Cenpu
Q14AX3_MOUSE	Kctd12
Q14AY3_MOUSE	Csf3r
Q3U4K9_MOUSE	Gm11110
Q3UR40_MOUSE	Ptchd1
Q8BU18_MOUSE	Tpr
Q8CC80_MOUSE	9130230L23Rik
Q99M59_MOUSE	Ifi47
A1L0V7_MOUSE	Rtfdc1
A2AQK4_MOUSE	Hnmt
B9EIH9_MOUSE	Gm9992
G3X923_MOUSE	Tmem184a
G5E8V1_MOUSE	Tmem219
Q149I6_MOUSE	Upf3b
Q3UFK6_MOUSE	Tyrp1
Q3UJT6_MOUSE	Rfc1
Q3UQH6_MOUSE	Gm5127
Q3V073_MOUSE	Gm10797
Q5SSK2_MOUSE	Adap2
Q6PCX4_MOUSE	Pacs2
Q8BG03_MOUSE	Zfp592
Q8BHN4_MOUSE	Dlst
Q8BKH5_MOUSE	Naa25
Q8BYN7_MOUSE	Ccdc13
Q8C2W4_MOUSE	Mvb12b
Q8C641_MOUSE	Tcp10c
Q8K3D7_MOUSE	Atf7ip2
Q9CPP2_MOUSE	Sbpl
Q9EQY4_MOUSE	Smap2
A0A0H3XWX3_MOUSE	Igf2bp1
B1AXS0_MOUSE	Cypt15
O35958_MOUSE	Ddc
O88592_MOUSE	Sod3
Q0VDR2_MOUSE	Cpa6
Q14CG6_MOUSE	Gpr165
Q3TG33_MOUSE	Stag2
Q3TSB2_MOUSE	Zbed3
Q3TW49_MOUSE	Ifngr1
Q3U0R8_MOUSE	Fam53b
Q3U1B3_MOUSE	Madcam1
Q3U6Q1_MOUSE	Wbp11
Q3U7D9_MOUSE	Vps18
Q3U8X6_MOUSE	Ptma
Q3UM97_MOUSE	Eapp
Q496Q3_MOUSE	Syt8
Q496Q7_MOUSE	Hoxb9
Q78DZ5_MOUSE	Ppnr
Q8BFR0_MOUSE	Tnni3k
Q8BHJ4_MOUSE	A730013G03Rik
Q8CAQ5_MOUSE	Gm12504
Q8CF42_MOUSE	Sp3os
Q8VCH4_MOUSE	Flt3l
Q9D496_MOUSE	4930548H24Rik
Q9ESC4_MOUSE	Eral1
B6ZJY0_MOUSE	Oprm1
D7RVA1_MOUSE	Muc19
Q3TE72_MOUSE	Tcf12
A0A087WRW5_MOUSE	Pfkfb2
A7UAK5_MOUSE	Pfkfb3
B7ZMQ0_MOUSE	Rpusd3
C0LT64_MOUSE	Nphp1
D6REI5_MOUSE	Dcaf11
E9PUY8_MOUSE	Mms19
H3BJ77_MOUSE	Fundc1
Q3U263_MOUSE	Slc39a4
Q3UMJ8_MOUSE	Gli3
Q5M8Q8_MOUSE	Olfr446
Q8BFR8_MOUSE	Pbx1
Q8BG37_MOUSE	Prdx6b
Q8BHE7_MOUSE	A630091E08Rik
Q8C546_MOUSE	A230052G05Rik
Q8C5I9_MOUSE	6530411M01Rik
Q8C888_MOUSE	C130032M10Rik
Q8CH23_MOUSE	Cypt2
Q8JZN9_MOUSE	Obox3
Q9CQD9_MOUSE	Itsn2
Q9CQH6_MOUSE	4930591A17Rik
Q9CUJ8_MOUSE	4930519P11Rik
Q9CX93_MOUSE	Tmtc2
Q9D714_MOUSE	Vps13b
A0A0A6YY05_MOUSE	Dph7
A0JLX6_MOUSE	Micu3
B9EKH2_MOUSE	Tmem45a2
D3YUZ1_MOUSE	Ccdc83
D3Z150_MOUSE	Abcg2
D6RFB1_MOUSE	Ifi35
E9Q9F9_MOUSE	Edrf1
P97327_MOUSE	Fut1
Q05BJ1_MOUSE	Hgd
Q05CS0_MOUSE	Tcof1
Q3U635_MOUSE	Irgm2
Q3USW4_MOUSE	B230104I21Rik
Q3V2D6_MOUSE	Krtap1-4
Q5XJY3_MOUSE	Zdhhc8
Q6P395_MOUSE	Fez2
Q8BSG5_MOUSE	Wdr60
Q8BX63_MOUSE	B930041F14Rik
Q8BYY1_MOUSE	Ngfr
Q8C4X0_MOUSE	A730071L15Rik
Q91WA0_MOUSE	Lpo
Q99K87_MOUSE	Shmt2
Q9D861_MOUSE	Prrx1
A0A0B4J1L0_MOUSE	Ceacam15
J3KMP7_MOUSE	Gm10142
Q3TBC3_MOUSE	Tln1
Q3TMK4_MOUSE	Evi5
Q3UJL1_MOUSE	Gtf3c4
Q3USW2_MOUSE	Pde4d
Q8BHE6_MOUSE	9230109A22Rik
Q8BXZ8_MOUSE	Nsun6
Q8C3P4_MOUSE	Mfsd4b5
Q9D9U7_MOUSE	1700028J19Rik
E0CXU9_MOUSE	Abhd18
G8CZ62_MOUSE	4930503L19Rik
Q3U1C3_MOUSE	Slamf8
Q8BIA8_MOUSE	Ccdc34
Q8BT22_MOUSE	2810032G03Rik
Q8BY81_MOUSE	1700034H15Rik
Q99K19_MOUSE	Tmc6
Q99MV9_MOUSE	Tex18
A2A7I1_MOUSE	Gm13145
A2ALP5_MOUSE	Fgd1
B1ATE5_MOUSE	Rasgef1c
D6RDQ8_MOUSE	Camk2d
F6VEG4_MOUSE	Gaa
F6Z8L7_MOUSE	Olfr108
F8VPW8_MOUSE	Gm15698
F8VQ40_MOUSE	Lama1
Q05DK2_MOUSE	Ctr9
Q66JT6_MOUSE	Uba3
Q6IRT4_MOUSE	Eif3f
A0A0A6YWM6_MOUSE	Pcdhgc3
A0A0A6YX54_MOUSE	Rcor3
A2A601_MOUSE	Kpna2
A2AI16_MOUSE	Grin1
A2AQ45_MOUSE	Fnbp1
A2AT86_MOUSE	Olfr1124
A2AUM1_MOUSE	Eif2ak4
A2AUZ0_MOUSE	Atp9a
A2CG44_MOUSE	Smad3
A8Y5E7_MOUSE	Azin2
B1APN4_MOUSE	Rhox1
B1AXQ4_MOUSE	Zbtb5
B1AYN8_MOUSE	Opn1mw
B2RU76_MOUSE	Olfr212
B7ZBW1_MOUSE	Kcnq2
B7ZCE7_MOUSE	Egfem1
B7ZCI2_MOUSE	Nebl
F6VVE6_MOUSE	Arpc1b
F6W219_MOUSE	Mroh2a
F6W459_MOUSE	Pi4kb
F6W8R9_MOUSE	Syne2
F6WYN6_MOUSE	Acsl6
F6YCJ0_MOUSE	Arfgef2
F6YD01_MOUSE	Pum2
F6ZSM3_MOUSE	Anxa13
F6ZSN2_MOUSE	Kcnma1
F6ZV59_MOUSE	Hnrnpd
F6ZZL0_MOUSE	Alpk2
F7A487_MOUSE	Scube3
F7AT58_MOUSE	Ciz1
F7BA29_MOUSE	Grin3b
F7BJH9_MOUSE	Gm21970
F7BJK1_MOUSE	Pcdh1
J3QMZ8_MOUSE	Gm21854
J3QP69_MOUSE	Tspyl2
L7N478_MOUSE	Vmn2r6
Q4QQL3_MOUSE	Ctso
A0A0A6YW80_MOUSE	Naa15
A0A0A6YX73_MOUSE	Prkar2a
A0A0A6YXQ9_MOUSE	Lin9
A2A5J9_MOUSE	Ctsa
A2A8N0_MOUSE	Gm13084
A2AJL4_MOUSE	Fggy
A2AM62_MOUSE	Hp1bp3
A2AM74_MOUSE	Kif17
A2AMH5_MOUSE	Slc44a1
A2AMQ7_MOUSE	Prokr2
A2AQE4_MOUSE	Cops2
B1AX35_MOUSE	1700011M02Rik
B1AZM5_MOUSE	Gm12886
D5MR29_MOUSE	Mc1r
E0CXX5_MOUSE	Cfap45
F6QG91_MOUSE	Tfdp2
F6QH05_MOUSE	Tead1
F6SBR5_MOUSE	Cit
F6ULF3_MOUSE	Cdkl3
F6UVU0_MOUSE	Myo10
F6VT70_MOUSE	Kif3a
F6WMJ3_MOUSE	Arhgef6
F6YJB6_MOUSE	Gm28036
F7AS28_MOUSE	Ssc4d
F7C7Q0_MOUSE	Gm10801
F7C854_MOUSE	Olfr1507
F7CAT9_MOUSE	Wdr45
F7D432_MOUSE	Pcmt1
F7D8X7_MOUSE	U2af1l4
G9B4G5_MOUSE	cytb
J3QK52_MOUSE	Noc2l
J3QM88_MOUSE	Gm11239
J3QMC7_MOUSE	S100a2
J3QNH6_MOUSE	Gm10717
J3QPP7_MOUSE	Gm10717
L7N1Z0_MOUSE	Gm6871
L7N222_MOUSE	Mup13
Q497E8_MOUSE	Psmd11
Q8R190_MOUSE	Cdk11b
A2APR8_MOUSE	Bub1
A2AUC6_MOUSE	Bbs5
D5MR28_MOUSE	Mc1r
E9PUF2_MOUSE	Dlgap4
E9PUN0_MOUSE	Nrxn2
E9PXB5_MOUSE	Folr1
E9PYZ7_MOUSE	Rbm26
E9PZJ7_MOUSE	Vmn2r107
E9Q575_MOUSE	Casp12
E9Q6L0_MOUSE	Clasp1
E9Q8X4_MOUSE	Atp8a2
E9QB01_MOUSE	Ncam1
F6Q8V7_MOUSE	Phb2
F6QA74_MOUSE	Apex1
F6QY34_MOUSE	Adrbk1
F6S1X8_MOUSE	Ptprf
F6SW83_MOUSE	Gm10477
G3UZ16_MOUSE	Ccdc28a
H8ZX57_MOUSE	Sry
H9KV15_MOUSE	Son
L7N252_MOUSE	Gm21103
L7N280_MOUSE	Gm21962
Q3US63_MOUSE	Bach1
Q3UYR8_MOUSE	Zfp408
Q62467_MOUSE	Scn7a
Q69ZX7_MOUSE	Rasgrp3
Q8BRY0_MOUSE	Cyp1b1
Q8C6F9_MOUSE	Reg1
Q9JKE5_MOUSE	Mark3
A0A075DCG5_MOUSE	ND6
A0A087WQN8_MOUSE	Abhd14b
B9EK99_MOUSE	Prss41
E9PUA6_MOUSE	Kctd9
E9PUI4_MOUSE	Mical1
E9PVH4_MOUSE	Plk4
E9PVL4_MOUSE	Lrrcc1
E9PVN3_MOUSE	Dlk1
E9PVZ8_MOUSE	Golgb1
E9PWC3_MOUSE	Tspan17
E9PYL6_MOUSE	Ikbke
E9PYP8_MOUSE	Crybb1
E9PZF4_MOUSE	Nrap
E9PZI6_MOUSE	Katna1
E9Q081_MOUSE	Xpo6
E9Q117_MOUSE	Slit1
E9Q4Q9_MOUSE	Mast4
E9Q5Y1_MOUSE	Clk2
E9Q720_MOUSE	Rgs20
E9Q8R2_MOUSE	Atp8b2
G3UWI0_MOUSE	Trim39
G3UWK6_MOUSE	Ptprd
G3UWT6_MOUSE	Gigyf2
G3UWW4_MOUSE	Rasgrp1
G3UXD1_MOUSE	Speer4c
G3UXF4_MOUSE	Ank1
G3UXJ4_MOUSE	Chd2
G3UXP8_MOUSE	Rxrb
G3UYB7_MOUSE	Mtmr7
Q3TSD7_MOUSE	Btg4
Q3TYQ0_MOUSE	Pim1
Q3TZ97_MOUSE	Camp
Q3U428_MOUSE	Cntnap1
Q3U617_MOUSE	Psmd8
Q3UAC2_MOUSE	Rps3a1
Q3UF73_MOUSE	Scn3a
Q3UHM2_MOUSE	Traf3
Q3UK79_MOUSE	Gzma
Q3UPP3_MOUSE	mt-Nd4
Q3UQR1_MOUSE	Clca3a1
Q3UR00_MOUSE	Pum1
Q3USC3_MOUSE	Rab4b
Q3USZ7_MOUSE	Net1
Q3UW58_MOUSE	Nr3c2
Q3UWQ1_MOUSE	Ube2c
Q3UWT6_MOUSE	Psma2
Q3UX68_MOUSE	Zfp81
Q3UYP9_MOUSE	Hoxa2
Q3V068_MOUSE	Prss42
B9EKB4_MOUSE	Pik3c2g
E9PVA0_MOUSE	Olfr653
E9PWE9_MOUSE	Syk
E9PWZ3_MOUSE	Rpl3l
E9PY32_MOUSE	Tpsab1
E9PY70_MOUSE	Tlcd1
E9PZN0_MOUSE	Nfxl1
E9PZT2_MOUSE	Rwdd3
E9Q072_MOUSE	Skint5
E9Q0H6_MOUSE	Fabp7
E9Q0M6_MOUSE	Rnf168
E9Q0S6_MOUSE	Tns1
E9Q1R6_MOUSE	Rwdd3
E9Q2Q6_MOUSE	Tle1
E9Q3D3_MOUSE	Folr1
E9Q3G0_MOUSE	Zscan4b
E9Q5F1_MOUSE	Olfr430
E9Q5S9_MOUSE	Fcrl1
E9Q797_MOUSE	Dnase1
E9Q7P2_MOUSE	Cacna1i
E9Q838_MOUSE	Olfr605
E9Q8B7_MOUSE	Lin54
E9Q8M8_MOUSE	Nr3c2
E9Q8Z8_MOUSE	Ctnnd1
E9Q903_MOUSE	Ctnnd1
E9QAE8_MOUSE	Fancc
E9QAP1_MOUSE	Zfp764
G3UWI8_MOUSE	Vmn1r113
G3UX53_MOUSE	Coro1a
G3UXC3_MOUSE	Atf2
G3UXY5_MOUSE	Zfp101
G3UY92_MOUSE	Vmn1r158
G3UZ28_MOUSE	Psmd11
G3UZ87_MOUSE	Dtnb
G3UZ99_MOUSE	Tmcc1
G3UZR0_MOUSE	Ddah2
G3XA66_MOUSE	Mtx1
Q3TBF3_MOUSE	F13a1
Q3U3F0_MOUSE	Itgam
Q3U4A0_MOUSE	Fbxl18
Q3U5K1_MOUSE	Ctss
Q3UDB2_MOUSE	Mthfr
Q3UI30_MOUSE	Ewsr1
Q3UKV4_MOUSE	Dpf2
Q3UMU4_MOUSE	Rxra
Q3UNP9_MOUSE	Psmb10
Q3US43_MOUSE	Anxa1
Q3UTI6_MOUSE	Ptprn
Q3UW73_MOUSE	Sgk2
Q3UW97_MOUSE	Mmp19
Q3UWD6_MOUSE	Insrr
Q3UYK5_MOUSE	Cdh6
Q3V2G3_MOUSE	Prss3
A0A087WQM0_MOUSE	Tns1
A0A0N5E9G7_MOUSE	Rfc1
B8QRJ2_MOUSE	Cdh23
B9EKM1_MOUSE	Olfr1418
B9EKM7_MOUSE	Fam71b
E9PUK3_MOUSE	Fnbp1l
E9PV36_MOUSE	Lig1
E9PV41_MOUSE	Diaph1
E9PV90_MOUSE	Slc25a22
E9PW21_MOUSE	Vmn2r74
E9PWX0_MOUSE	Med16
E9PX57_MOUSE	Kif6
E9PXN0_MOUSE	Gm8180
E9PYW4_MOUSE	Rnf168
E9PZC1_MOUSE	Cdh8
E9PZD8_MOUSE	Cp
E9PZP6_MOUSE	Zfp97
E9Q0B4_MOUSE	Cdr1
E9Q0E9_MOUSE	Ankrd55
E9Q0N6_MOUSE	Lasp1
E9Q263_MOUSE	Unc13b
E9Q2M2_MOUSE	Tonsl
E9Q372_MOUSE	Sbf2
E9Q3I1_MOUSE	Crygf
E9Q442_MOUSE	Ube4a
E9Q4D7_MOUSE	Rnf207
E9Q4M7_MOUSE	Egfl7
E9Q6L9_MOUSE	Lrrc7
E9Q7Y0_MOUSE	Foxm1
E9Q8J8_MOUSE	Etv6
E9QAN3_MOUSE	Gm1979
G3UXC0_MOUSE	Smarcd2
G3UYC5_MOUSE	Chek1
G3UYI2_MOUSE	Glipr1
G3X9M0_MOUSE	Dap3
G3XA03_MOUSE	Gm5152
Q3MIA1_MOUSE	Wdr75
Q3TR92_MOUSE	Kcnc1
Q3TTQ0_MOUSE	Pcf11
Q3TW90_MOUSE	Psmd8
Q3TW97_MOUSE	Cct6a
Q3TXD3_MOUSE	Vat1
Q3TZI7_MOUSE	Prnp
Q3U2N8_MOUSE	Wdfy4
Q3U3H2_MOUSE	Ccnk
Q3U5U0_MOUSE	Lpl
Q3U850_MOUSE	Rpl5
Q3U926_MOUSE	Ptpmt1
Q3U9G3_MOUSE	Kidins220
Q3UC26_MOUSE	Wsb2
Q3UCL7_MOUSE	Rps3
Q3UCZ2_MOUSE	Lpl
Q3UH92_MOUSE	Pafah1b1
Q3UQ47_MOUSE	Elf1
Q3URE7_MOUSE	Gabra4
Q3UUN0_MOUSE	Trim30a
Q3UUW3_MOUSE	Rorc
Q3UYA5_MOUSE	Atg4c
Q3UZV1_MOUSE	Golga3
Q3V028_MOUSE	Cyld
Q3V3Y2_MOUSE	Ing3
A0A087WS39_MOUSE	Prss40
B8QI33_MOUSE	Ppfia1
B9EJ65_MOUSE	Pcdha11
E9PV91_MOUSE	Adamts4
E9PVL6_MOUSE	Trim30b
E9PWV1_MOUSE	Prss51
E9PXK4_MOUSE	Stk32c
E9PXV7_MOUSE	Diaph1
E9PXZ3_MOUSE	Itga10
E9PYL4_MOUSE	Clcn7
E9Q0I4_MOUSE	Sspo
E9Q0X7_MOUSE	Loxl3
E9Q5M7_MOUSE	Itgal
E9Q8H9_MOUSE	Cfh
E9Q8N1_MOUSE	Ttn
G3UWU1_MOUSE	Rcbtb1
G3UXF2_MOUSE	Gigyf2
G3UXT0_MOUSE	Cyp2j12
G3UYH4_MOUSE	Gigyf2
G3UYN4_MOUSE	Brsk2
G3UYT4_MOUSE	Banp
Q3TB59_MOUSE	Mief2
Q3TTV2_MOUSE	Gria3
Q3TY98_MOUSE	Atp6v0a1
Q3UGR6_MOUSE	Pafah1b1
Q3UP74_MOUSE	Anpep
Q3UQ13_MOUSE	Tnfsf10
Q3URT2_MOUSE	Nrp2
Q3US39_MOUSE	Atf2
Q3UST9_MOUSE	Ythdc2
Q3UUV3_MOUSE	Fam43a
Q3UVJ3_MOUSE	Igf1r
Q3UWA5_MOUSE	H2-Q4
Q3UX06_MOUSE	Parp1
Q3UXS4_MOUSE	Vcan
Q3V0U3_MOUSE	Il11
Q3V362_MOUSE	Zfp251
Q3V3S2_MOUSE	Ptprm
Q3V3V4_MOUSE	Taok2
A0A0A6YVS4_MOUSE	Ighv5-9-1
B7ZWI1_MOUSE	Tmem211
B9VVT6_MOUSE	Hnf4a
E9PWK0_MOUSE	Slc44a4
E9PXN7_MOUSE	Ugt1a10
E9PYH0_MOUSE	Vcan
E9PZF0_MOUSE	Gm20390
E9Q2A4_MOUSE	Atp13a2
E9Q2B9_MOUSE	Olfr466
E9Q430_MOUSE	1700049E17Rik2
E9Q543_MOUSE	Folr1
E9Q643_MOUSE	Vldlr
E9Q6C1_MOUSE	Osbpl9
E9Q8T2_MOUSE	Prdm15
E9Q8V5_MOUSE	Per1
E9QA79_MOUSE	Mup7
E9QAG4_MOUSE	4930522L14Rik
E9QAJ4_MOUSE	Camk2d
E9QAW9_MOUSE	Slit1
G3UXC9_MOUSE	Asxl2
G3UY91_MOUSE	H2-Q2
G3UYD6_MOUSE	Pkn2
G3UYY1_MOUSE	Shmt1
G3UZ60_MOUSE	Sumo3
Q3T9Y8_MOUSE	Eif3i
Q3TB93_MOUSE	Ptpn1
Q3TDI8_MOUSE	Cd244
Q3TDW0_MOUSE	H2-DMb1
Q3TER4_MOUSE	Wnt8b
Q3TIL5_MOUSE	Stx12
Q3TK29_MOUSE	Trap1
Q3TKY2_MOUSE	Eif5
Q3TMX9_MOUSE	Eprs
Q3TQS8_MOUSE	Acpp
Q3TRE5_MOUSE	Cntn5
Q3TST0_MOUSE	Pnpt1
Q3TTK0_MOUSE	Clcn3
Q3TXY7_MOUSE	Rnf121
Q3TZW5_MOUSE	Zfp280b
Q3U4C8_MOUSE	Itgav
Q3U9Q0_MOUSE	Nfkbie
Q3UEJ9_MOUSE	Irf6
Q3UGU3_MOUSE	Ppat
Q3UH39_MOUSE	Cntn2
Q3UHW6_MOUSE	Ap1g2
Q3UNG2_MOUSE	Prkcd
Q3URR6_MOUSE	Suz12
Q3UTQ9_MOUSE	Zmynd8
Q3UVN5_MOUSE	Nsfl1c
Q3UWI6_MOUSE	Pole
Q3UXC9_MOUSE	Baz2a
Q3V3Z6_MOUSE	Nlrp10
Q3ZAT5_MOUSE	Onecut2
B7ZN23_MOUSE	Nrg3
B7ZNF8_MOUSE	Chd9
Q9DBS6_MOUSE	Pde1b
Q2F9P8_MOUSE	Defb21
Q3TE09_MOUSE	Arl4c
Q3UAS6_MOUSE	Cxcl10
A0A0A0MQB2_MOUSE	Usp44
B7ZNJ9_MOUSE	Kcnj15
Q3TCE7_MOUSE	Arpc1b
Q3TD57_MOUSE	Adam15
Q3TRR3_MOUSE	St8sia5
Q3TUX3_MOUSE	Psma5
Q3U111_MOUSE	Rdx
Q3U1W4_MOUSE	Itgam
B0LAE4_MOUSE	Arl6ip1
B7ZMT3_MOUSE	Unc5d
B7ZP24_MOUSE	Pcgf5
B7ZP48_MOUSE	Glp1r
Q2F3J4_MOUSE	Cp
Q3TJE3_MOUSE	Hk1
Q3TJJ8_MOUSE	Sct
Q3TM84_MOUSE	Sema6b
Q3TPP7_MOUSE	Asb17
Q3TQ56_MOUSE	Gad1
Q3TQ80_MOUSE	Matn2
Q3TRD7_MOUSE	Zfp612
Q3TSM7_MOUSE	Kif3b
Q3U1B0_MOUSE	Dnase1l3
Q5U408_MOUSE	Cnga1
Q80YD0_MOUSE	Chd6
A2NN81_MOUSE	Igh-V7183
A2NVW3_MOUSE	Iglv1
