From	To
A0A0A7C8C7_HUMAN	HLA-DPB1
A3RKJ7_HUMAN	HLA-B
A4QMX9_HUMAN	C2orf16
C8CD01_HUMAN	ESR1
D5FHK7_HUMAN	HLA-A
E5RFU3_HUMAN	DCTN6
F8R1D1_HUMAN	HLA-C
F8SKU9_HUMAN	HLA-A
F8SL08_HUMAN	HLA-DRB1
F8VRR0_HUMAN	NUDT4
F8VWW4_HUMAN	KMT2D
F8W1G3_HUMAN	TMBIM6
H7BZA1_HUMAN	KIAA1715
H7C1A8_HUMAN	NIF3L1
K0P2W7_HUMAN	PRNP
L0BWY7_HUMAN	HLA-A
L0C9Y3_HUMAN	SLC1A7
M9P8Q7_HUMAN	HLA-A
Q0MTB9_HUMAN	DRD4
Q6LD14_HUMAN	TXK
Q6NVX3_HUMAN	TCF15
Q6PKI5_HUMAN	PWP1
Q860A7_HUMAN	HLA-A
Q9HBC5_HUMAN	MUC2
Q9UE29_HUMAN	BRCA1
R4KZR5_HUMAN	HLA-DRB1
A0A059RLC0_HUMAN	ND4L
A0A067ZWN8_HUMAN	NPIP
A0A068BEV3_HUMAN	BRCA1
A1Z5I6_HUMAN	MDC1
A2TEM6_HUMAN	HLA-B
C4PFY9_HUMAN	HLA-A
D1MZT7_HUMAN	HLA-A
D3JV11_HUMAN	HLA-DRB1
D3K5V4_HUMAN	COX3
D3U3U7_HUMAN	HLA-B
H3BME5_HUMAN	PLEKHG4
H3BNH3_HUMAN	TAF1C
H3BP86_HUMAN	FAM65A
H3BQ88_HUMAN	SIN3A
H3BQV6_HUMAN	SAXO2
H3BS01_HUMAN	C15orf41
H3BS73_HUMAN	C16orf13
H3BUA7_HUMAN	GAS8
H3BV57_HUMAN	TK2
I3L3G0_HUMAN	GLOD4
J7F4Z5_HUMAN	HLA-C
J7F569_HUMAN	HLA-B
J7K3I9_HUMAN	HLA-C
L8E9Y8_HUMAN	FOXO1
L8EB43_HUMAN	ELTD1
L8ECC2_HUMAN	GFRA1
L8ECD4_HUMAN	CDH10
L8ECP4_HUMAN	TMTC3
M0QX65_HUMAN	SAE1
M0QYL4_HUMAN	AKAP8
M0QZ67_HUMAN	METTL10
M0QZL0_HUMAN	USP29
M0R0B6_HUMAN	PGPEP1
M0R0Q0_HUMAN	MEGF8
M0R0Z6_HUMAN	EGLN2
O43641_HUMAN	PEPT1
Q1W4D6_HUMAN	HLA-A
Q2A684_HUMAN	RHCE
Q6ZNK2_HUMAN	FLJ00307
Q75MD1_HUMAN	DKFZp762L0311
Q9H4L2_HUMAN	BRCA2
R9QDZ0_HUMAN	STAT2
R9RIA4_HUMAN	HLA-C
S0F3B9_HUMAN	HLA-DRB1
A0A059RMS5_HUMAN	COX2
A1L3A9_HUMAN	TBC1D9B
A6NE70_HUMAN	BCOR
A6NHE2_HUMAN	RASGRP2
A6Z708_HUMAN	COX3
A7E1B8_HUMAN	HLA-C
C9JAG4_HUMAN	MREG
C9JGQ0_HUMAN	SMTN
C9JV05_HUMAN	BRD8
C9WCX7_HUMAN	HLA-B
E2QRC0_HUMAN	CARD11
E5RJE0_HUMAN	CNOT7
F5A3L1_HUMAN	HLA-Cw
F5GZ38_HUMAN	PLEKHB1
F5H4R8_HUMAN	GPR137
G9HW80_HUMAN	HLA-B
L8E8Z0_HUMAN	ELAVL3
M5EE32_HUMAN	HLA-A
O43459_HUMAN	HSAL1
Q32Q25_HUMAN	TDP1
Q502V2_HUMAN	RXFP3
Q6S992_HUMAN	ADCYAP1R1
Q6UWI1_HUMAN	UNQ1916
Q6UY50_HUMAN	UNQ172
Q7Z354_HUMAN	DKFZp686E22155
Q86X58_HUMAN	USP9X
S4R322_HUMAN	CEP290
T1R368_HUMAN	HLA-B
U5IQI6_HUMAN	HLA-C
U5YCV9_HUMAN	HLA-B
U5YEV2_HUMAN	HLA-B
V9GYQ8_HUMAN	C1orf109
A0A059QWC0_HUMAN	ND1
A0A0A0MSQ4_HUMAN	ESPN
A0A0A0MSV5_HUMAN	POU2F1
A2A2M7_HUMAN	FAM217B
A6PVN7_HUMAN	PPP2R4
A8MT40_HUMAN	PDPR
B0QY86_HUMAN	MICALL1
B1AHJ9_HUMAN	TPST2
E2GM61_HUMAN	HLA-B
E3WH34_HUMAN	HLA-A
E5RIZ7_HUMAN	ELP3
E5RJ03_HUMAN	CIDEA
E9NVF9_HUMAN	HLA-DRB1
F0VRV8_HUMAN	HLA-B
F4NBP1_HUMAN	HLA-B
F4YTE4_HUMAN	HLA-B
F4YZW3_HUMAN	HLA-DRB1
F5GX73_HUMAN	MGST1
F5GX77_HUMAN	TRMT112
F5GXW0_HUMAN	ADA
F5H0B7_HUMAN	RAP1B
F5H0Z7_HUMAN	NUMA1
F5H1N0_HUMAN	NUDT22
F5H221_HUMAN	ATF7IP
F5H3B1_HUMAN	BAD
F5H3D1_HUMAN	AMN1
F6IR07_HUMAN	HLA-A
F6IR34_HUMAN	HLA-A
F6KRQ3_HUMAN	HLA-B
F6T327_HUMAN	FAM182B
G9HW59_HUMAN	HLA-C
H0Y394_HUMAN	HDLBP
H0Y4T4_HUMAN	CEP170
H0Y9K4_HUMAN	ATP13A2
H0Y9S4_HUMAN	AFF1
H0Y9T7_HUMAN	RAD17
H0YAH4_HUMAN	SLC30A5
H0YE24_HUMAN	TYK2
H0YE41_HUMAN	TYK2
H0YE76_HUMAN	ASCC1
H0YET9_HUMAN	ARRB1
H0YEW7_HUMAN	SAC3D1
H0YF23_HUMAN	RPL8
H0YF66_HUMAN	REXO2
H0YFL1_HUMAN	PDE2A
H0YGY5_HUMAN	C11orf84
H0YGY7_HUMAN	PLCZ1
H0YI23_HUMAN	YLPM1
H0YII4_HUMAN	DDI2
H0YJT6_HUMAN	NRDE2
H0YKW5_HUMAN	C15orf48
H0YL69_HUMAN	PSMA4
H0YLU2_HUMAN	PSME1
H0YM10_HUMAN	TTC23
H0YM57_HUMAN	RNF31
H0YMW5_HUMAN	PCSK6
H0YNN4_HUMAN	NDUFAF1
I3L1Z5_HUMAN	PALB2
I3L3Y0_HUMAN	KIAA0753
I3L449_HUMAN	DHODH
I3L4W9_HUMAN	IL4R
I3NI32_HUMAN	DHODH
I3NI50_HUMAN	ELP5
I6NXM2_HUMAN	HLA-C
I6RGW0_HUMAN	HLA-A
I6S3T7_HUMAN	HLA-B
I7GQ37_HUMAN	HLA-B
Q5JXB8_HUMAN	PLOD1
Q6KBS5_HUMAN	HLA-B
Q6UWT3_HUMAN	UNQ471
Q7KYZ4_HUMAN	prion
Q7Z2S4_HUMAN	MST120
Q86YL9_HUMAN	MYCL1
Q9GJ37_HUMAN	HLA-DRB1
Q9MY46_HUMAN	HLA-DRB1
S5DHW6_HUMAN	HLA-C
X2J925_HUMAN	ABO
X5D7T7_HUMAN	CTBP1
X5DR33_HUMAN	MTMR10
A0A059QSI6_HUMAN	ATP6
A0A060VHY2_HUMAN	ABO
A0A0C5CDV5_HUMAN	HLA-B
A0A0D9SFG0_HUMAN	LAYN
A0A0F7W2W6_HUMAN	CALR
A0A0H5CW52_HUMAN	HLA-A
A0PJ73_HUMAN	NKAP
A0PJE4_HUMAN	JMJD1C
A0S6X3_HUMAN	HLA-Cw
A0SD91_HUMAN	COX3
A0SWV8_HUMAN	DAZL
C0LAB3_HUMAN	HLA-B
C1K9J2_HUMAN	HLA-Cw
C4AM88_HUMAN	NT5C1B
F2X5X4_HUMAN	HLA-A
F2Z2S2_HUMAN	FRYL
H3BPK6_HUMAN	ORAOV1
H7C0D8_HUMAN	STEAP1
H7C153_HUMAN	P4HTM
H7C1M4_HUMAN	TRAPPC12
H7C3J5_HUMAN	UNC50
H7C4I2_HUMAN	ADCK2
J3KSV6_HUMAN	ALDOC
J3KT42_HUMAN	CUEDC1
J3KTH9_HUMAN	ACE
K7EIM7_HUMAN	MGRN1
K7EIQ8_HUMAN	CARM1
K7EJV6_HUMAN	EML2
K7EKB8_HUMAN	ZCCHC2
K7ELG1_HUMAN	DPY19L3
K7EM25_HUMAN	AKAP10
K7EMN0_HUMAN	PPP1R14A
K7EMP7_HUMAN	CCDC106
K7EPR8_HUMAN	METTL23
K7EQN7_HUMAN	DDX39A
K7ERX1_HUMAN	GCDH
K7ES21_HUMAN	GLYAT
O19529_HUMAN	HLA-B
O19682_HUMAN	HLA-E
O78079_HUMAN	HLA-B
Q19K87_HUMAN	HLA-A
Q3BER0_HUMAN	HLA-B
Q53TM3_HUMAN	ITSN2
Q5JZM7_HUMAN	HLA-A
Q7RTQ1_HUMAN	KNS2
Q9GJ35_HUMAN	HLA-A
Q9TP14_HUMAN	HLA-G
V5LET0_HUMAN	HLA-A
V9GZP8_HUMAN	PAH
A0A0H4LZ65_HUMAN	HLA-G
A0A0Y0SMK7_HUMAN	OTX2
A0AVJ2_HUMAN	AGBL4
A2BCY5_HUMAN	HLA-C
B3VRI5_HUMAN	HTR3A
E7BBA2_HUMAN	HLA-B
E7BBA3_HUMAN	HLA-A
G1ENQ8_HUMAN	HLA-C
G1EPU4_HUMAN	HLA-B
I6MHI6_HUMAN	HLA-B
L8E8A4_HUMAN	ST3GAL3
O75811_HUMAN	c-erbB-3
Q16484_HUMAN	DMD
Q5BLN9_HUMAN	HLA-DQB1
Q9UNT8_HUMAN	SMN
S4T6M5_HUMAN	HLA-DR4I
A0A097PVV2_HUMAN	ND1
A0A0A8WIW4_HUMAN	RHD
A0A0B4J2E8_HUMAN	ORAI1
A0A0H4LUA9_HUMAN	HLA-G
A1A425_HUMAN	HLA-DRB5
A6PVK2_HUMAN	TTPAL
B6RGC6_HUMAN	ATP6
C1JJS3_HUMAN	HLA-DRB1
C6JSW8_HUMAN	HLA-C
C6K4G5_HUMAN	HLA-A
D6C6D3_HUMAN	HLA-C
D6Q000_HUMAN	HLA-B
D6R9Q2_HUMAN	ASB5
D6RAH1_HUMAN	IK
D6RBB9_HUMAN	SLC38A9
D6REX7_HUMAN	SPRY1
D6RFM9_HUMAN	ZNF474
D6RGG2_HUMAN	ETNPPL
D6RGX6_HUMAN	CEP44
D6RIT4_HUMAN	GCLC
D7NNX7_HUMAN	HLA-C
E5DCL7_HUMAN	HLA-A
F2VYH8_HUMAN	HLA-A
F6KRN0_HUMAN	HLA-A
F8R130_HUMAN	HLA-A
F8RHM5_HUMAN	HLA-DRB1
F8W6K3_HUMAN	MAP3K2
F8WC38_HUMAN	RPP40
F8WCR7_HUMAN	PLEKHA3
F8WCX9_HUMAN	SDC1
F8WD18_HUMAN	TTLL3
F8WDU7_HUMAN	HMGXB4
F8WF44_HUMAN	GK
H3BMQ5_HUMAN	DDX19B
H3BPY9_HUMAN	DOK4
J3KPU7_HUMAN	RSL1D1
J3KQ19_HUMAN	NLGN1
J3KQP8_HUMAN	PTAR1
J3KRV5_HUMAN	MKS1
J3KS53_HUMAN	ANKRD12
J3KS65_HUMAN	KPNA2
J3KSY2_HUMAN	LGALS9C
J3KT21_HUMAN	SNTB2
J3KT64_HUMAN	BZRAP1
J3KTK7_HUMAN	SMCHD1
J9ZZ26_HUMAN	RHCE
K7EIH4_HUMAN	ANKRD27
K7EII4_HUMAN	USP32
K7EJC0_HUMAN	CSNK1G2
K7EJZ7_HUMAN	HDAC5
K7EK27_HUMAN	MKNK2
K7EMX3_HUMAN	DNAH9
K7EN44_HUMAN	C19orf84
K7ENX8_HUMAN	CIRBP
K7EP25_HUMAN	ERC1
K7EP60_HUMAN	C19orf57
K7EP71_HUMAN	HS2ST1
K7EPF4_HUMAN	AIPL1
K7EPN1_HUMAN	ROGDI
K7EQF7_HUMAN	PLPPR2
K7ERF9_HUMAN	CEP192
K7ERL8_HUMAN	EIF3G
K7ERQ7_HUMAN	SPC24
K7ESE8_HUMAN	BLMH
N1LK74_HUMAN	HLA-A
O19510_HUMAN	HLA-B
Q05D61_HUMAN	LOC283788
Q19A87_HUMAN	RDH
Q2PP85_HUMAN	HLA-A
Q67AA3_HUMAN	HLA-DQA1
Q68EA4_HUMAN	DKFZp686I06222
Q6UY24_HUMAN	UNQ3104
Q8MHP9_HUMAN	HLA-C
Q8N736_HUMAN	KIR2DL4
Q8WLR7_HUMAN	HLA-B
Q9GIN7_HUMAN	HLA-B
Q9NSM7_HUMAN	DKFZp761N09121
S4TZI0_HUMAN	HLA-C
U3KQF9_HUMAN	TM2D1
U3RKF3_HUMAN	HLA-B
U5F074_HUMAN	HLA-DRB1
A0A0A1TST4_HUMAN	ABO
A0A0C4DFN6_HUMAN	SLAIN1
A0A0C4DGN5_HUMAN	BZRAP1
A0A0C5PP83_HUMAN	IL12B
A0A0D5CBA3_HUMAN	HLA-C
A0A0D9SEH6_HUMAN	CHD2
A0A0D9SFU6_HUMAN	CHRNA4
A0A0E3DC71_HUMAN	HLA-C
A0A0E3DD43_HUMAN	HLA-DQB1
A0A0E3DDH5_HUMAN	HLA-C
A0A0E3DDM8_HUMAN	HLA-DQB1
A0A0G2JMD1_HUMAN	KIR2DL4
A0A0G2JQK9_HUMAN	MUC4
A0A0G2JR53_HUMAN	IFITM10
A0A0G2JRY5_HUMAN	TAF4
A0A0G2R178_HUMAN	HLA-DPB1
A0A0G2R1D1_HUMAN	HLA-DPB1
A0A0U1RQY6_HUMAN	RABGAP1L
B1ALD0_HUMAN	AP4B1
B2DFW8_HUMAN	HLA-A
B2YG93_HUMAN	HLA-B
B2ZCX8_HUMAN	HLA-DRB1
B2ZSE3_HUMAN	DRB1
I6LFJ5_HUMAN	KIR3DL1
Q24K27_HUMAN	SOBP
Q29ZN2_HUMAN	HLA-DPA1
Q5VZE7_HUMAN	SPINK4
V9GYU3_HUMAN	METTL4
A0A0A7C8I5_HUMAN	HLA-C
A0N711_HUMAN	V<beta>3
A4D132_HUMAN	LOC402251
B5MC52_HUMAN	HDAC11
B5MC62_HUMAN	AGR3
E7EMB6_HUMAN	DNPEP
E7EQZ7_HUMAN	IK
E7EUJ7_HUMAN	CAGE1
F2VNC3_HUMAN	HLA-A
F2VNM1_HUMAN	HLA-B
F2X5Z2_HUMAN	HLA-A
G3D6H2_HUMAN	HLA-C
H7C1U7_HUMAN	ATP13A3
H7C3Q5_HUMAN	PPP1R7
H7C4A5_HUMAN	EEPD1
H7C4R6_HUMAN	PPP1R12B
J3QKV6_HUMAN	B9D1
J3QL66_HUMAN	SMARCE1
J3QLW0_HUMAN	BBS2
J3QQN0_HUMAN	LPIN2
J3QRF6_HUMAN	TMEM220
J3QRK1_HUMAN	KCTD1
J3QSC5_HUMAN	LGALS9B
K7P5S6_HUMAN	HLA-C
K7YQA4_HUMAN	HLA-B
M9PAJ3_HUMAN	HLA-DR4I
M9ZZ98_HUMAN	HLA-B
N0A498_HUMAN	HLA-A
Q0VAG7_HUMAN	STON1
Q16164_HUMAN	G1
Q5EIU9_HUMAN	CHRNA4
Q5JXX6_HUMAN	MORF4L2
Q5MD87_HUMAN	HLA-B
Q5T0R2_HUMAN	CAP1
Q5T0V7_HUMAN	DST
Q5TCT4_HUMAN	RBM34
Q67AR8_HUMAN	HLA-DPA1
Q8WLR2_HUMAN	HLA-B
Q95IG3_HUMAN	HLA-B
Q9NSS9_HUMAN	DKFZp761E10121
X5D9M6_HUMAN	CNTNAP2
A0A059R8Y9_HUMAN	COX3
A0A059RH59_HUMAN	ND4L
A0A059RPP8_HUMAN	COX3
A0A075B6L6_HUMAN	TRBV7-3
A0A075B767_HUMAN	LOC105371242
A0A075B7D2_HUMAN	BRE
A0A087X0C1_HUMAN	KIAA1755
B5MEI6_HUMAN	RHD
B9TX70_HUMAN	MED24
F8VQE3_HUMAN	CALCOCO1
F8VS45_HUMAN	BRF1
F8VU91_HUMAN	SOCS2
F8VVS3_HUMAN	VEZT
F8W0S0_HUMAN	VEZT
F8W1L2_HUMAN	HOXB3
G0X8T7_HUMAN	HLA-C
J7FK30_HUMAN	HLA-DRB1
M0QXP7_HUMAN	PRR19
M0QYR4_HUMAN	MED25
Q0E7X3_HUMAN	HLA-A
Q6FHK1_HUMAN	MRPL28
Q6IB76_HUMAN	NDUFV2
Q6QNY7_HUMAN	GNE
Q7YQ40_HUMAN	HLA-A
U5GXS0_HUMAN	MALRD1
A0A0N7A690_HUMAN	HLA-A
A0A0S2Z696_HUMAN	BANP
D3U3L9_HUMAN	HLA-B
D3U3X7_HUMAN	HLA-B
G0WVC6_HUMAN	HLA-Cw
L8EAJ4_HUMAN	SNTB2
L8ECI2_HUMAN	PCDH18
L8ECM3_HUMAN	DYNLL2
L8ECQ6_HUMAN	LOC100294360
M0QXA1_HUMAN	GTPBP3
M0QYK2_HUMAN	PSPN
M0QZP3_HUMAN	SPHK2
M0QZX1_HUMAN	NFKB2
A0A0A7C7F7_HUMAN	HLA-B
A0A0K0KR81_HUMAN	HLA-B
A0A0K0KRQ6_HUMAN	HLA-DRB1
B3W6H2_HUMAN	HLA-C
C9J5D8_HUMAN	MRPS22
C9JDP4_HUMAN	HGF
C9JEM1_HUMAN	MED15
C9JQU6_HUMAN	ARL6IP5
D4HPB5_HUMAN	HLA-B
H7C1L3_HUMAN	ELMSAN1
H7C2Z6_HUMAN	GCA
H7C3M6_HUMAN	FAM78B
H7C3W0_HUMAN	PAPOLG
H7C5R4_HUMAN	GK5
H9BQ93_HUMAN	HLA-C
H9C5I5_HUMAN	HLA-C
K9L8B8_HUMAN	HLA-A
Q09HS6_HUMAN	HLA-A
Q09U94_HUMAN	COX1
Q5JWD1_HUMAN	GNAS
Q6AW83_HUMAN	DKFZp686G08243
Q6AZE3_HUMAN	CAST
U5YBK8_HUMAN	HLA-A
A0A087WU07_HUMAN	MINOS1
A0A087WUJ2_HUMAN	ASPH
A0A087WV39_HUMAN	RAD54L
A0A087WV68_HUMAN	TARDBP
A0A087WVE8_HUMAN	ATP11A
A0A087WVH6_HUMAN	HM13
A0A087WWR2_HUMAN	MAZ
A0A087WX92_HUMAN	SLC16A6
A0A087WYN3_HUMAN	ACIN1
A0A087WZA8_HUMAN	DGCR2
A0A087WZD4_HUMAN	C18orf8
A0A087WZF4_HUMAN	TMEM120A
A0A087X177_HUMAN	AFAP1
A0A087X1X9_HUMAN	SMAP1
A0A087X2D7_HUMAN	DAZ1
C8Y0Y2_HUMAN	ATP6
C9E1E9_HUMAN	HLA-A
C9E1H7_HUMAN	HLA-C
C9E9Y0_HUMAN	HLA-A
C9IYV6_HUMAN	FAM49A
C9IZ55_HUMAN	MALL
C9J3P4_HUMAN	CPA4
C9J5W0_HUMAN	SSR1
C9J6B4_HUMAN	ERMN
C9J8S9_HUMAN	EFEMP1
C9J9B9_HUMAN	LSP1
C9JA82_HUMAN	ELP6
C9JB88_HUMAN	EPHB1
C9JER5_HUMAN	MDH1B
C9JL75_HUMAN	TMEM94
C9JQH3_HUMAN	TRIM73
C9JS68_HUMAN	TBXAS1
C9JVS4_HUMAN	TTC27
C9JYY8_HUMAN	GRHL1
C9JZ01_HUMAN	ZNF813
C9JZL8_HUMAN	MYADM
C9JZV7_HUMAN	AHCYL2
D5FZP8_HUMAN	HLA-DRB1
D6MJ83_HUMAN	HLA-A
D6MLF6_HUMAN	HLA-C
D6MLM2_HUMAN	HLA-A
D6RD17_HUMAN	JCHAIN
D6RE94_HUMAN	ETNPPL
D7NP85_HUMAN	HLA-A
D7NP94_HUMAN	HLA-A
D7NQX6_HUMAN	HLA-C
D7NQZ7_HUMAN	HLA-C
D7R0V9_HUMAN	HLA-A
E5RJR7_HUMAN	ADAMTS1
H7BY33_HUMAN	CCDC88B
H8WV81_HUMAN	HLA-DRB1
H9P6L0_HUMAN	ATP6
H9T437_HUMAN	COX3
I0EZ61_HUMAN	DUX5
K4ML26_HUMAN	HLA-A
K9LC23_HUMAN	HLA-A
M1FXU8_HUMAN	HLA-B
Q5SYF5_HUMAN	PLIN2
Q64FK0_HUMAN	MLH1
Q96S08_HUMAN	RUVBL
Q9BYY3_HUMAN	PNOC
R4GN07_HUMAN	ANKS1B
U3MA16_HUMAN	COI
V9GYC7_HUMAN	SLC13A4
W0GCP1_HUMAN	HLA-B
A0A087WYF3_HUMAN	APC
A0A0A7C3C4_HUMAN	HLA-DRB1
A0A0A7C428_HUMAN	HLA-B
A0A0A7C507_HUMAN	HLA-C
A0A0A7C534_HUMAN	HLA-C
A0A0A7C663_HUMAN	HLA-DQB1
A0A0A7C6Q5_HUMAN	HLA-A
A0A0A7C714_HUMAN	HLA-A
A0A0A7C7Z8_HUMAN	HLA-C
A0A0A7C8J8_HUMAN	HLA-DPB1
A0A0A7C957_HUMAN	HLA-DQB1
D1MI96_HUMAN	GALK
D3U3Z9_HUMAN	HLA-B
D3U743_HUMAN	HLA-C
D3YTJ5_HUMAN	ELMOD3
D5FHI4_HUMAN	HLA-A
D5FHK8_HUMAN	HLA-A
E5RGS5_HUMAN	RWDD1
H6UWQ4_HUMAN	HLA-C
H7BZ56_HUMAN	SYNJ1
H7C1D9_HUMAN	ALMS1
L0HNF8_HUMAN	HLA-DRB1
M9P9U5_HUMAN	HLA-B
M9QQA5_HUMAN	envV1
M9XDU8_HUMAN	HLA-A
Q0P6S6_HUMAN	HLA-C
Q53SW9_HUMAN	PTD004
Q6FGL0_HUMAN	LGALS3
Q6NZ84_HUMAN	IL22
Q6PIP7_HUMAN	TRA@
Q704P8_HUMAN	HLA-Cw
Q861F9_HUMAN	HLA-Cw
Q8NH23_HUMAN	TSHR
Q9HD86_HUMAN	NAG18
Q9NSB5_HUMAN	KRTHB1
A0A0M5KPM3_HUMAN	HLA-B
B8Y1W9_HUMAN	HLA-A
E5RHK2_HUMAN	ASPH
E5RHL3_HUMAN	FADS2
E9PK10_HUMAN	FPGT
E9PSF4_HUMAN	RPS3
G1EPB0_HUMAN	HLA-A
G1EQI9_HUMAN	HLA-C
H9KVD3_HUMAN	MX1
A0A024R5N6_HUMAN	NEU3
A0A0A0MR98_HUMAN	NADK
A0A0A7C4F5_HUMAN	HLA-A
A0A0A7C6V1_HUMAN	HLA-DQB1
A0A0A7C874_HUMAN	HLA-DQB1
A0A0A7C8X6_HUMAN	HLA-B
A0A0A7C902_HUMAN	HLA-DPB1
A0A0A7C9C7_HUMAN	HLA-B
A0A0A7C9Q3_HUMAN	HLA-DPB1
A0A0A7C9W5_HUMAN	HLA-DQB1
B8Q0B7_HUMAN	RHD
B8Y1X2_HUMAN	HLA-B
E0WN45_HUMAN	HLA-C
E0WN90_HUMAN	HLA-A
E0X5Z4_HUMAN	HLA-A
E2FPU2_HUMAN	ND1
E5RHF7_HUMAN	FYN
E9LY44_HUMAN	HLA-B
E9PFQ4_HUMAN	PHLDB2
E9PI01_HUMAN	L3MBTL3
E9PI23_HUMAN	TMEM218
E9PIU3_HUMAN	BSCL2
E9PL11_HUMAN	NFYC
E9PLF5_HUMAN	ZNF195
E9PLS2_HUMAN	DCUN1D5
E9PNT0_HUMAN	EPS8L2
E9PPK6_HUMAN	SMPD1
E9PPL4_HUMAN	NEIL2
E9PR46_HUMAN	DDX25
E9PSI0_HUMAN	RIC8A
G0KXK5_HUMAN	HLA-C
G0WVD1_HUMAN	HLA-C
G0Z8D8_HUMAN	HLA-C
G1END4_HUMAN	HLA-A
G1EP48_HUMAN	HLA-A
G1EPE2_HUMAN	HLA-A
G1EPS5_HUMAN	HLA-B
G1EQ78_HUMAN	HLA-C
G3V2C4_HUMAN	MIPOL1
G3V2F1_HUMAN	RPS6KB2
G3V2F2_HUMAN	WARS
G3V2H7_HUMAN	TRAPPC6B
G3V4D2_HUMAN	GPHN
G3V5C5_HUMAN	NXPH4
G4VU14_HUMAN	HLA-DRB1
H0Y4T2_HUMAN	SLC19A1
H0YB63_HUMAN	MGAT4B
H0YBY4_HUMAN	PLPPR3
L0R6P6_HUMAN	SH3KBP1
O15419_HUMAN	CAGH4
Q05200_HUMAN	c-Ha-ras
Q1PBK6_HUMAN	HLA-B
Q3YL84_HUMAN	TP53BP1
Q4G0W6_HUMAN	TMOD2
Q6ZNJ0_HUMAN	FLJ00362
Q8IVN2_HUMAN	FUT1
Q8IZG7_HUMAN	SS18/SSX2
Q8TDZ8_HUMAN	nbla
Q8WUW7_HUMAN	PKM2
Q9BRX4_HUMAN	HMGXB3
Q9HBJ4_HUMAN	MLL
Q9NY38_HUMAN	MTF-1
Q9UM69_HUMAN	PC2
X6RBL6_HUMAN	MBD2
A0A068BNY9_HUMAN	ATP6
A0A0C4ZLK5_HUMAN	HLA-B
A6Z0P9_HUMAN	COX1
A6ZHX0_HUMAN	ND1
D2DKM2_HUMAN	HLA-B
D2DL39_HUMAN	HLA-B
G5D8K6_HUMAN	COX2
H3BMN9_HUMAN	GDPD3
H3BMX3_HUMAN	RSRP1
H3BNT8_HUMAN	ADAT1
H3BPF7_HUMAN	LONP2
H3BQW5_HUMAN	KLHL36
H3BS88_HUMAN	TEX9
H3BSU6_HUMAN	MEIOB
I1Z9G4_HUMAN	PFKFB1
J3KNY1_HUMAN	HCFC1R1
J3QSS5_HUMAN	TCP10L2
L0R6K4_HUMAN	MAMLD1
L8E8F9_HUMAN	FAM21B
L8ECA2_HUMAN	VDAC1
M4MD05_HUMAN	HLA-C
M5EFF5_HUMAN	HLA-A
Q14889_HUMAN	MUC5AC
Q2KT94_HUMAN	HLA-B*27
Q45YJ4_HUMAN	HLA-A
Q562Q4_HUMAN	ACT
R9RH57_HUMAN	HLA-C
R9RSM4_HUMAN	CCDC28A
S0F2J6_HUMAN	HLA-DRB1
S4R337_HUMAN	MPP7
S4R3T3_HUMAN	SUSD3
U5IQF1_HUMAN	HLA-DQB1
U5IRL7_HUMAN	HLA-DQB1
U5YME5_HUMAN	HLA-A
U5ZAB9_HUMAN	COX3
A0A0A1IX95_HUMAN	HLA-DRB1
A0A0H4LYW9_HUMAN	HLA-G
A6NN97_HUMAN	NIPAL3
B3GUH7_HUMAN	HLA-B
C9WCR5_HUMAN	HLA-B
C9WEM9_HUMAN	HLA-A
E9ABX4_HUMAN	HLA-B
I6M557_HUMAN	HLA-DRB1
L8E7H9_HUMAN	CNTNAP1
L8E801_HUMAN	APAF1
L8E8R9_HUMAN	CCDC71
L8E9V7_HUMAN	C2CD4A
Q32MA0_HUMAN	DUSP16
Q32MA5_HUMAN	ZFPM2
Q4G0R1_HUMAN	PIBF1
Q4G9M5_HUMAN	COI
Q4GHJ6_HUMAN	NADH1
Q56H30_HUMAN	HLA-B
Q6FHP5_HUMAN	PHB
Q6UY40_HUMAN	UNQ3057
Q9BXE6_HUMAN	FKSG49
Q9H515_HUMAN	ENPP3
Q9H7J2_HUMAN	FLJ00087
Q9TQB0_HUMAN	HLA-DPA1
S4R400_HUMAN	FOCAD
V5JAE0_HUMAN	HLA-A
V9GY72_HUMAN	CCDC24
W6JNQ2_HUMAN	HLA-A
A0A075XDP4_HUMAN	ND3
A0A089PAU6_HUMAN	HLA-B
A0A089WV06_HUMAN	HLA-C
A0A090KNI6_HUMAN	HLA-DRB1
A0A096ZZZ8_HUMAN	ND1
A0A0A7UZC4_HUMAN	HLA-C
A0A0B4J244_HUMAN	TRAV3
A0A0H4LVT1_HUMAN	HLA-G
A3FEK4_HUMAN	HLA-B
A3KLP2_HUMAN	MMD-1
A5JTV0_HUMAN	MLH1
D2DKW0_HUMAN	HLA-A
D6C6C4_HUMAN	HLA-A
D6R9D8_HUMAN	TCP11
D6R9Q8_HUMAN	ZNF330
D6R9V3_HUMAN	CC2D2A
D6RAJ2_HUMAN	SLC27A6
D6RC74_HUMAN	SDAD1
D6RDM0_HUMAN	PRKCZ
D6RE93_HUMAN	RBPJ
D6RF65_HUMAN	UTP15
D6RF81_HUMAN	SLC35B1
D6RGF2_HUMAN	CBR4
D6RIE0_HUMAN	FAM173B
D6RIG7_HUMAN	ATR
D6RIH2_HUMAN	POC5
D7NNM6_HUMAN	HLA-A
D7NP54_HUMAN	HLA-C
